id,date,store_nbr,family,sales,onpromotion
1709,1/1/2013,7,PET SUPPLIES,0,0
1710,1/1/2013,7,PLAYERS AND ELECTRONICS,0,0
1711,1/1/2013,7,POULTRY,0,0
1712,1/1/2013,7,PREPARED FOODS,0,0
1713,1/1/2013,7,PRODUCE,0,0
1714,1/1/2013,7,SCHOOL AND OFFICE SUPPLIES,0,0
1715,1/1/2013,7,SEAFOOD,0,0
1716,1/1/2013,8,AUTOMOTIVE,0,0
1717,1/1/2013,8,BABY CARE,0,0
1718,1/1/2013,8,BEAUTY,0,0
1719,1/1/2013,8,BEVERAGES,0,0
1720,1/1/2013,8,BOOKS,0,0
1721,1/1/2013,8,BREAD/BAKERY,0,0
1722,1/1/2013,8,CELEBRATION,0,0
1723,1/1/2013,8,CLEANING,0,0
1724,1/1/2013,8,DAIRY,0,0
1725,1/1/2013,8,DELI,0,0
1726,1/1/2013,8,EGGS,0,0
1727,1/1/2013,8,FROZEN FOODS,0,0
1728,1/1/2013,8,GROCERY I,0,0
1729,1/1/2013,8,GROCERY II,0,0
1730,1/1/2013,8,HARDWARE,0,0
1731,1/1/2013,8,HOME AND KITCHEN I,0,0
1732,1/1/2013,8,HOME AND KITCHEN II,0,0
1733,1/1/2013,8,HOME APPLIANCES,0,0
1734,1/1/2013,8,HOME CARE,0,0
1735,1/1/2013,8,LADIESWEAR,0,0
1736,1/1/2013,8,LAWN AND GARDEN,0,0
1737,1/1/2013,8,LINGERIE,0,0
1738,1/1/2013,8,"LIQUOR,WINE,BEER",0,0
1739,1/1/2013,8,MAGAZINES,0,0
1740,1/1/2013,8,MEATS,0,0
1741,1/1/2013,8,PERSONAL CARE,0,0
1742,1/1/2013,8,PET SUPPLIES,0,0
1743,1/1/2013,8,PLAYERS AND ELECTRONICS,0,0
1744,1/1/2013,8,POULTRY,0,0
1745,1/1/2013,8,PREPARED FOODS,0,0
1746,1/1/2013,8,PRODUCE,0,0
1747,1/1/2013,8,SCHOOL AND OFFICE SUPPLIES,0,0
1748,1/1/2013,8,SEAFOOD,0,0
1749,1/1/2013,9,AUTOMOTIVE,0,0
1750,1/1/2013,9,BABY CARE,0,0
1751,1/1/2013,9,BEAUTY,0,0
1752,1/1/2013,9,BEVERAGES,0,0
1753,1/1/2013,9,BOOKS,0,0
1754,1/1/2013,9,BREAD/BAKERY,0,0
1755,1/1/2013,9,CELEBRATION,0,0
1756,1/1/2013,9,CLEANING,0,0
1757,1/1/2013,9,DAIRY,0,0
1758,1/1/2013,9,DELI,0,0
1759,1/1/2013,9,EGGS,0,0
1760,1/1/2013,9,FROZEN FOODS,0,0
1761,1/1/2013,9,GROCERY I,0,0
1762,1/1/2013,9,GROCERY II,0,0
1763,1/1/2013,9,HARDWARE,0,0
1764,1/1/2013,9,HOME AND KITCHEN I,0,0
1765,1/1/2013,9,HOME AND KITCHEN II,0,0
1766,1/1/2013,9,HOME APPLIANCES,0,0
1767,1/1/2013,9,HOME CARE,0,0
1768,1/1/2013,9,LADIESWEAR,0,0
1769,1/1/2013,9,LAWN AND GARDEN,0,0
1770,1/1/2013,9,LINGERIE,0,0
1771,1/1/2013,9,"LIQUOR,WINE,BEER",0,0
1772,1/1/2013,9,MAGAZINES,0,0
1773,1/1/2013,9,MEATS,0,0
1774,1/1/2013,9,PERSONAL CARE,0,0
1775,1/1/2013,9,PET SUPPLIES,0,0
1776,1/1/2013,9,PLAYERS AND ELECTRONICS,0,0
1777,1/1/2013,9,POULTRY,0,0
1778,1/1/2013,9,PREPARED FOODS,0,0
1779,1/1/2013,9,PRODUCE,0,0
1780,1/1/2013,9,SCHOOL AND OFFICE SUPPLIES,0,0
1781,1/1/2013,9,SEAFOOD,0,0
1782,1/2/2013,1,AUTOMOTIVE,2,0
1783,1/2/2013,1,BABY CARE,0,0
1784,1/2/2013,1,BEAUTY,2,0
1785,1/2/2013,1,BEVERAGES,1091,0
1786,1/2/2013,1,BOOKS,0,0
1787,1/2/2013,1,BREAD/BAKERY,470.652,0
1788,1/2/2013,1,CELEBRATION,0,0
1789,1/2/2013,1,CLEANING,1060,0
1790,1/2/2013,1,DAIRY,579,0
1791,1/2/2013,1,DELI,164.069,0
1792,1/2/2013,1,EGGS,246,0
1793,1/2/2013,1,FROZEN FOODS,131,0
1794,1/2/2013,1,GROCERY I,2652,0
1795,1/2/2013,1,GROCERY II,31,0
1796,1/2/2013,1,HARDWARE,3,0
1797,1/2/2013,1,HOME AND KITCHEN I,0,0
1798,1/2/2013,1,HOME AND KITCHEN II,0,0
1799,1/2/2013,1,HOME APPLIANCES,0,0
1800,1/2/2013,1,HOME CARE,0,0
1801,1/2/2013,1,LADIESWEAR,0,0
1802,1/2/2013,1,LAWN AND GARDEN,10,0
1803,1/2/2013,1,LINGERIE,13,0
1804,1/2/2013,1,"LIQUOR,WINE,BEER",67,0
1805,1/2/2013,1,MAGAZINES,0,0
1806,1/2/2013,1,MEATS,369.101,0
1807,1/2/2013,1,PERSONAL CARE,194,0
1808,1/2/2013,1,PET SUPPLIES,0,0
1809,1/2/2013,1,PLAYERS AND ELECTRONICS,0,0
1810,1/2/2013,1,POULTRY,247.297,0
1811,1/2/2013,1,PREPARED FOODS,47,0
1812,1/2/2013,1,PRODUCE,0,0
1813,1/2/2013,1,SCHOOL AND OFFICE SUPPLIES,0,0
1814,1/2/2013,1,SEAFOOD,38.029,0
1815,1/2/2013,10,AUTOMOTIVE,3,0
1816,1/2/2013,10,BABY CARE,0,0
1817,1/2/2013,10,BEAUTY,6,0
1818,1/2/2013,10,BEVERAGES,396,0
1819,1/2/2013,10,BOOKS,0,0
1820,1/2/2013,10,BREAD/BAKERY,151,0
1821,1/2/2013,10,CELEBRATION,0,0
1822,1/2/2013,10,CLEANING,1110,0
1823,1/2/2013,10,DAIRY,101,0
1824,1/2/2013,10,DELI,276,0
1825,1/2/2013,10,EGGS,57,0
1826,1/2/2013,10,FROZEN FOODS,41.164,0
1827,1/2/2013,10,GROCERY I,2579,0
1828,1/2/2013,10,GROCERY II,8,0
1829,1/2/2013,10,HARDWARE,2,0
1830,1/2/2013,10,HOME AND KITCHEN I,0,0
1831,1/2/2013,10,HOME AND KITCHEN II,0,0
1832,1/2/2013,10,HOME APPLIANCES,0,0
1833,1/2/2013,10,HOME CARE,0,0
1834,1/2/2013,10,LADIESWEAR,0,0
1835,1/2/2013,10,LAWN AND GARDEN,0,0
1836,1/2/2013,10,LINGERIE,4,0
1837,1/2/2013,10,"LIQUOR,WINE,BEER",6,0
1838,1/2/2013,10,MAGAZINES,0,0
1839,1/2/2013,10,MEATS,291.14,0
1840,1/2/2013,10,PERSONAL CARE,223,0
1841,1/2/2013,10,PET SUPPLIES,0,0
1842,1/2/2013,10,PLAYERS AND ELECTRONICS,0,0
1843,1/2/2013,10,POULTRY,146.784,0
1844,1/2/2013,10,PREPARED FOODS,26,0
1845,1/2/2013,10,PRODUCE,0,0
1846,1/2/2013,10,SCHOOL AND OFFICE SUPPLIES,0,0
1847,1/2/2013,10,SEAFOOD,3,0
1848,1/2/2013,11,AUTOMOTIVE,12,0
1849,1/2/2013,11,BABY CARE,0,0
1850,1/2/2013,11,BEAUTY,7,0
1851,1/2/2013,11,BEVERAGES,3443,0
1852,1/2/2013,11,BOOKS,0,0
1853,1/2/2013,11,BREAD/BAKERY,763,0
1854,1/2/2013,11,CELEBRATION,0,0
1855,1/2/2013,11,CLEANING,3260,0
1856,1/2/2013,11,DAIRY,296,0
1857,1/2/2013,11,DELI,527.295,0
1858,1/2/2013,11,EGGS,140,0
1859,1/2/2013,11,FROZEN FOODS,57.771,0
1860,1/2/2013,11,GROCERY I,7736,0
1861,1/2/2013,11,GROCERY II,15,0
1862,1/2/2013,11,HARDWARE,3,0
1863,1/2/2013,11,HOME AND KITCHEN I,0,0
1864,1/2/2013,11,HOME AND KITCHEN II,0,0
1865,1/2/2013,11,HOME APPLIANCES,0,0
1866,1/2/2013,11,HOME CARE,0,0
1867,1/2/2013,11,LADIESWEAR,0,0
1868,1/2/2013,11,LAWN AND GARDEN,0,0
1869,1/2/2013,11,LINGERIE,20,0
1870,1/2/2013,11,"LIQUOR,WINE,BEER",29,0
1871,1/2/2013,11,MAGAZINES,0,0
1872,1/2/2013,11,MEATS,832.541,0
1873,1/2/2013,11,PERSONAL CARE,604,0
1874,1/2/2013,11,PET SUPPLIES,0,0
1875,1/2/2013,11,PLAYERS AND ELECTRONICS,0,0
1876,1/2/2013,11,POULTRY,548.031,0
1877,1/2/2013,11,PREPARED FOODS,31,0
1878,1/2/2013,11,PRODUCE,0,0
1879,1/2/2013,11,SCHOOL AND OFFICE SUPPLIES,0,0
1880,1/2/2013,11,SEAFOOD,5,0
1881,1/2/2013,12,AUTOMOTIVE,4,0
1882,1/2/2013,12,BABY CARE,0,0
1883,1/2/2013,12,BEAUTY,1,0
1884,1/2/2013,12,BEVERAGES,682,0
1885,1/2/2013,12,BOOKS,0,0
1886,1/2/2013,12,BREAD/BAKERY,337,0
1887,1/2/2013,12,CELEBRATION,0,0
1888,1/2/2013,12,CLEANING,1092,0
1889,1/2/2013,12,DAIRY,151,0
1890,1/2/2013,12,DELI,176,0
1891,1/2/2013,12,EGGS,75,0
1892,1/2/2013,12,FROZEN FOODS,14,0
1893,1/2/2013,12,GROCERY I,2677,0
1894,1/2/2013,12,GROCERY II,5,0
1895,1/2/2013,12,HARDWARE,0,0
1896,1/2/2013,12,HOME AND KITCHEN I,0,0
1897,1/2/2013,12,HOME AND KITCHEN II,0,0
1898,1/2/2013,12,HOME APPLIANCES,0,0
1899,1/2/2013,12,HOME CARE,0,0
1900,1/2/2013,12,LADIESWEAR,0,0
1901,1/2/2013,12,LAWN AND GARDEN,0,0
1902,1/2/2013,12,LINGERIE,9,0
1903,1/2/2013,12,"LIQUOR,WINE,BEER",36,0
1904,1/2/2013,12,MAGAZINES,0,0
1905,1/2/2013,12,MEATS,232.349,0
1906,1/2/2013,12,PERSONAL CARE,210,0
1907,1/2/2013,12,PET SUPPLIES,0,0
1908,1/2/2013,12,PLAYERS AND ELECTRONICS,0,0
1909,1/2/2013,12,POULTRY,103.168,0
1910,1/2/2013,12,PREPARED FOODS,41,0
1911,1/2/2013,12,PRODUCE,0,0
1912,1/2/2013,12,SCHOOL AND OFFICE SUPPLIES,0,0
1913,1/2/2013,12,SEAFOOD,9,0
1914,1/2/2013,13,AUTOMOTIVE,7,0
1915,1/2/2013,13,BABY CARE,0,0
1916,1/2/2013,13,BEAUTY,3,0
1917,1/2/2013,13,BEVERAGES,767,0
1918,1/2/2013,13,BOOKS,0,0
1919,1/2/2013,13,BREAD/BAKERY,231,0
1920,1/2/2013,13,CELEBRATION,0,0
1921,1/2/2013,13,CLEANING,1000,0
1922,1/2/2013,13,DAIRY,111,0
1923,1/2/2013,13,DELI,195,0
1924,1/2/2013,13,EGGS,48,0
1925,1/2/2013,13,FROZEN FOODS,28.541,0
1926,1/2/2013,13,GROCERY I,2587,0
1927,1/2/2013,13,GROCERY II,5,0
1928,1/2/2013,13,HARDWARE,0,0
1929,1/2/2013,13,HOME AND KITCHEN I,0,0
1930,1/2/2013,13,HOME AND KITCHEN II,0,0
1931,1/2/2013,13,HOME APPLIANCES,0,0
1932,1/2/2013,13,HOME CARE,0,0
1933,1/2/2013,13,LADIESWEAR,0,0
1934,1/2/2013,13,LAWN AND GARDEN,0,0
1935,1/2/2013,13,LINGERIE,10,0
1936,1/2/2013,13,"LIQUOR,WINE,BEER",17,0
1937,1/2/2013,13,MAGAZINES,0,0
1938,1/2/2013,13,MEATS,137.91,0
1939,1/2/2013,13,PERSONAL CARE,241,0
1940,1/2/2013,13,PET SUPPLIES,0,0
1941,1/2/2013,13,PLAYERS AND ELECTRONICS,0,0
1942,1/2/2013,13,POULTRY,102.38,0
1943,1/2/2013,13,PREPARED FOODS,25,0
1944,1/2/2013,13,PRODUCE,0,0
1945,1/2/2013,13,SCHOOL AND OFFICE SUPPLIES,0,0
1946,1/2/2013,13,SEAFOOD,1,0
1947,1/2/2013,14,AUTOMOTIVE,8,0
1948,1/2/2013,14,BABY CARE,0,0
1949,1/2/2013,14,BEAUTY,3,0
1950,1/2/2013,14,BEVERAGES,744,0
1951,1/2/2013,14,BOOKS,0,0
1952,1/2/2013,14,BREAD/BAKERY,409,0
1953,1/2/2013,14,CELEBRATION,0,0
1954,1/2/2013,14,CLEANING,1716,0
1955,1/2/2013,14,DAIRY,154,0
1956,1/2/2013,14,DELI,204,0
1957,1/2/2013,14,EGGS,53,0
1958,1/2/2013,14,FROZEN FOODS,119.343,0
1959,1/2/2013,14,GROCERY I,3257,0
1960,1/2/2013,14,GROCERY II,5,0
1961,1/2/2013,14,HARDWARE,0,0
1962,1/2/2013,14,HOME AND KITCHEN I,0,0
1963,1/2/2013,14,HOME AND KITCHEN II,0,0
1964,1/2/2013,14,HOME APPLIANCES,0,0
1965,1/2/2013,14,HOME CARE,0,0
1966,1/2/2013,14,LADIESWEAR,0,0
1967,1/2/2013,14,LAWN AND GARDEN,0,0
1968,1/2/2013,14,LINGERIE,23,0
1969,1/2/2013,14,"LIQUOR,WINE,BEER",10,0
1970,1/2/2013,14,MAGAZINES,0,0
1971,1/2/2013,14,MEATS,368.732,0
1972,1/2/2013,14,PERSONAL CARE,493,0
1973,1/2/2013,14,PET SUPPLIES,0,0
1974,1/2/2013,14,PLAYERS AND ELECTRONICS,0,0
1975,1/2/2013,14,POULTRY,98.178,0
1976,1/2/2013,14,PREPARED FOODS,24,0
1977,1/2/2013,14,PRODUCE,0,0
1978,1/2/2013,14,SCHOOL AND OFFICE SUPPLIES,0,0
1979,1/2/2013,14,SEAFOOD,9,0
1980,1/2/2013,15,AUTOMOTIVE,4,0
1981,1/2/2013,15,BABY CARE,0,0
1982,1/2/2013,15,BEAUTY,5,0
1983,1/2/2013,15,BEVERAGES,938,0
1984,1/2/2013,15,BOOKS,0,0
1985,1/2/2013,15,BREAD/BAKERY,270,0
1986,1/2/2013,15,CELEBRATION,0,0
1987,1/2/2013,15,CLEANING,1300,0
1988,1/2/2013,15,DAIRY,152,0
1989,1/2/2013,15,DELI,219,0
1990,1/2/2013,15,EGGS,73,0
1991,1/2/2013,15,FROZEN FOODS,33,0
1992,1/2/2013,15,GROCERY I,3130,0
1993,1/2/2013,15,GROCERY II,9,0
1994,1/2/2013,15,HARDWARE,1,0
1995,1/2/2013,15,HOME AND KITCHEN I,0,0
1996,1/2/2013,15,HOME AND KITCHEN II,0,0
1997,1/2/2013,15,HOME APPLIANCES,0,0
1998,1/2/2013,15,HOME CARE,0,0
1999,1/2/2013,15,LADIESWEAR,0,0
2000,1/2/2013,15,LAWN AND GARDEN,0,0
2001,1/2/2013,15,LINGERIE,5,0
2002,1/2/2013,15,"LIQUOR,WINE,BEER",16,0
2003,1/2/2013,15,MAGAZINES,0,0
2004,1/2/2013,15,MEATS,84.805,0
2005,1/2/2013,15,PERSONAL CARE,312,0
2006,1/2/2013,15,PET SUPPLIES,0,0
2007,1/2/2013,15,PLAYERS AND ELECTRONICS,0,0
2008,1/2/2013,15,POULTRY,0,0
2009,1/2/2013,15,PREPARED FOODS,22,0
2010,1/2/2013,15,PRODUCE,0,0
2011,1/2/2013,15,SCHOOL AND OFFICE SUPPLIES,0,0
2012,1/2/2013,15,SEAFOOD,4,0
2013,1/2/2013,16,AUTOMOTIVE,5,0
2014,1/2/2013,16,BABY CARE,0,0
2015,1/2/2013,16,BEAUTY,0,0
2016,1/2/2013,16,BEVERAGES,389,0
2017,1/2/2013,16,BOOKS,0,0
2018,1/2/2013,16,BREAD/BAKERY,227,0
2019,1/2/2013,16,CELEBRATION,0,0
2020,1/2/2013,16,CLEANING,1361,0
2021,1/2/2013,16,DAIRY,122,0
2022,1/2/2013,16,DELI,295,0
2023,1/2/2013,16,EGGS,155,0
2024,1/2/2013,16,FROZEN FOODS,29,0
2025,1/2/2013,16,GROCERY I,3176,0
2026,1/2/2013,16,GROCERY II,10,0
2027,1/2/2013,16,HARDWARE,0,0
2028,1/2/2013,16,HOME AND KITCHEN I,0,0
2029,1/2/2013,16,HOME AND KITCHEN II,0,0
2030,1/2/2013,16,HOME APPLIANCES,0,0
2031,1/2/2013,16,HOME CARE,0,0
2032,1/2/2013,16,LADIESWEAR,0,0
2033,1/2/2013,16,LAWN AND GARDEN,0,0
2034,1/2/2013,16,LINGERIE,9,0
2035,1/2/2013,16,"LIQUOR,WINE,BEER",17,0
2036,1/2/2013,16,MAGAZINES,0,0
2037,1/2/2013,16,MEATS,12.584,0
2038,1/2/2013,16,PERSONAL CARE,275,0
2039,1/2/2013,16,PET SUPPLIES,0,0
2040,1/2/2013,16,PLAYERS AND ELECTRONICS,0,0
2041,1/2/2013,16,POULTRY,117.988,0
2042,1/2/2013,16,PREPARED FOODS,37,0
2043,1/2/2013,16,PRODUCE,0,0
2044,1/2/2013,16,SCHOOL AND OFFICE SUPPLIES,0,0
2045,1/2/2013,16,SEAFOOD,5,0
2046,1/2/2013,17,AUTOMOTIVE,8,0
2047,1/2/2013,17,BABY CARE,0,0
2048,1/2/2013,17,BEAUTY,2,0
2049,1/2/2013,17,BEVERAGES,1011,0
2050,1/2/2013,17,BOOKS,0,0
2051,1/2/2013,17,BREAD/BAKERY,282,0
2052,1/2/2013,17,CELEBRATION,0,0
2053,1/2/2013,17,CLEANING,1329,0
2054,1/2/2013,17,DAIRY,185,0
2055,1/2/2013,17,DELI,378,0
2056,1/2/2013,17,EGGS,139,0
2057,1/2/2013,17,FROZEN FOODS,48.516,0
2058,1/2/2013,17,GROCERY I,3431,0
2059,1/2/2013,17,GROCERY II,6,0
2060,1/2/2013,17,HARDWARE,0,0
2061,1/2/2013,17,HOME AND KITCHEN I,0,0
2062,1/2/2013,17,HOME AND KITCHEN II,0,0
2063,1/2/2013,17,HOME APPLIANCES,0,0
2064,1/2/2013,17,HOME CARE,0,0
2065,1/2/2013,17,LADIESWEAR,0,0
2066,1/2/2013,17,LAWN AND GARDEN,0,0
2067,1/2/2013,17,LINGERIE,7,0
2068,1/2/2013,17,"LIQUOR,WINE,BEER",120,0
2069,1/2/2013,17,MAGAZINES,0,0
2070,1/2/2013,17,MEATS,226.374,0
2071,1/2/2013,17,PERSONAL CARE,214,0
2072,1/2/2013,17,PET SUPPLIES,0,0
2073,1/2/2013,17,PLAYERS AND ELECTRONICS,0,0
2074,1/2/2013,17,POULTRY,223.623,0
2075,1/2/2013,17,PREPARED FOODS,47,0
2076,1/2/2013,17,PRODUCE,0,0
2077,1/2/2013,17,SCHOOL AND OFFICE SUPPLIES,0,0
2078,1/2/2013,17,SEAFOOD,16,0
2079,1/2/2013,18,AUTOMOTIVE,1,0
2080,1/2/2013,18,BABY CARE,0,0
2081,1/2/2013,18,BEAUTY,2,0
2082,1/2/2013,18,BEVERAGES,1089,0
2083,1/2/2013,18,BOOKS,0,0
2084,1/2/2013,18,BREAD/BAKERY,833,0
2085,1/2/2013,18,CELEBRATION,0,0
2086,1/2/2013,18,CLEANING,942,0
2087,1/2/2013,18,DAIRY,388,0
2088,1/2/2013,18,DELI,255.819,0
2089,1/2/2013,18,EGGS,238,0
2090,1/2/2013,18,FROZEN FOODS,93.764,0
2091,1/2/2013,18,GROCERY I,3756,0
2092,1/2/2013,18,GROCERY II,22,0
2093,1/2/2013,18,HARDWARE,0,0
2094,1/2/2013,18,HOME AND KITCHEN I,0,0
2095,1/2/2013,18,HOME AND KITCHEN II,0,0
2096,1/2/2013,18,HOME APPLIANCES,0,0
2097,1/2/2013,18,HOME CARE,0,0
2098,1/2/2013,18,LADIESWEAR,0,0
2099,1/2/2013,18,LAWN AND GARDEN,0,0
2100,1/2/2013,18,LINGERIE,8,0
2101,1/2/2013,18,"LIQUOR,WINE,BEER",24,0
2102,1/2/2013,18,MAGAZINES,0,0
2103,1/2/2013,18,MEATS,117.167,0
2104,1/2/2013,18,PERSONAL CARE,178,0
2105,1/2/2013,18,PET SUPPLIES,0,0
2106,1/2/2013,18,PLAYERS AND ELECTRONICS,0,0
2107,1/2/2013,18,POULTRY,173.817,0
2108,1/2/2013,18,PREPARED FOODS,60,0
2109,1/2/2013,18,PRODUCE,0,0
2110,1/2/2013,18,SCHOOL AND OFFICE SUPPLIES,0,0
2111,1/2/2013,18,SEAFOOD,23,0
2112,1/2/2013,19,AUTOMOTIVE,3,0
2113,1/2/2013,19,BABY CARE,0,0
2114,1/2/2013,19,BEAUTY,2,0
2115,1/2/2013,19,BEVERAGES,1220,0
2116,1/2/2013,19,BOOKS,0,0
2117,1/2/2013,19,BREAD/BAKERY,388,0
2118,1/2/2013,19,CELEBRATION,0,0
2119,1/2/2013,19,CLEANING,816,0
2120,1/2/2013,19,DAIRY,106,0
2121,1/2/2013,19,DELI,193,0
2122,1/2/2013,19,EGGS,40,0
2123,1/2/2013,19,FROZEN FOODS,13,0
2124,1/2/2013,19,GROCERY I,2439,0
2125,1/2/2013,19,GROCERY II,13,0
2126,1/2/2013,19,HARDWARE,0,0
2127,1/2/2013,19,HOME AND KITCHEN I,0,0
2128,1/2/2013,19,HOME AND KITCHEN II,0,0
2129,1/2/2013,19,HOME APPLIANCES,0,0
2130,1/2/2013,19,HOME CARE,0,0
2131,1/2/2013,19,LADIESWEAR,0,0
2132,1/2/2013,19,LAWN AND GARDEN,0,0
2133,1/2/2013,19,LINGERIE,4,0
2134,1/2/2013,19,"LIQUOR,WINE,BEER",1,0
2135,1/2/2013,19,MAGAZINES,0,0
2136,1/2/2013,19,MEATS,153.44101,0
2137,1/2/2013,19,PERSONAL CARE,119,0
2138,1/2/2013,19,PET SUPPLIES,0,0
2139,1/2/2013,19,PLAYERS AND ELECTRONICS,0,0
2140,1/2/2013,19,POULTRY,59.947998,0
2141,1/2/2013,19,PREPARED FOODS,42,0
2142,1/2/2013,19,PRODUCE,0,0
2143,1/2/2013,19,SCHOOL AND OFFICE SUPPLIES,0,0
2144,1/2/2013,19,SEAFOOD,3,0
2145,1/2/2013,2,AUTOMOTIVE,8,0
2146,1/2/2013,2,BABY CARE,0,0
2147,1/2/2013,2,BEAUTY,3,0
2148,1/2/2013,2,BEVERAGES,1481,0
2149,1/2/2013,2,BOOKS,0,0
2150,1/2/2013,2,BREAD/BAKERY,523.882,0
2151,1/2/2013,2,CELEBRATION,0,0
2152,1/2/2013,2,CLEANING,1432,0
2153,1/2/2013,2,DAIRY,651,0
2154,1/2/2013,2,DELI,303.875,0
2155,1/2/2013,2,EGGS,307,0
2156,1/2/2013,2,FROZEN FOODS,111.1,0
2157,1/2/2013,2,GROCERY I,3870,0
2158,1/2/2013,2,GROCERY II,39,0
2159,1/2/2013,2,HARDWARE,0,0
2160,1/2/2013,2,HOME AND KITCHEN I,0,0
2161,1/2/2013,2,HOME AND KITCHEN II,0,0
2162,1/2/2013,2,HOME APPLIANCES,0,0
2163,1/2/2013,2,HOME CARE,0,0
2164,1/2/2013,2,LADIESWEAR,0,0
2165,1/2/2013,2,LAWN AND GARDEN,2,0
2166,1/2/2013,2,LINGERIE,16,0
2167,1/2/2013,2,"LIQUOR,WINE,BEER",29,0
2168,1/2/2013,2,MAGAZINES,0,0
2169,1/2/2013,2,MEATS,655.626,0
2170,1/2/2013,2,PERSONAL CARE,333,0
2171,1/2/2013,2,PET SUPPLIES,0,0
2172,1/2/2013,2,PLAYERS AND ELECTRONICS,0,0
2173,1/2/2013,2,POULTRY,342.50598,0
2174,1/2/2013,2,PREPARED FOODS,127.357,0
2175,1/2/2013,2,PRODUCE,0,0
2176,1/2/2013,2,SCHOOL AND OFFICE SUPPLIES,0,0
2177,1/2/2013,2,SEAFOOD,31.373001,0
2178,1/2/2013,20,AUTOMOTIVE,0,0
2179,1/2/2013,20,BABY CARE,0,0
2180,1/2/2013,20,BEAUTY,0,0
2181,1/2/2013,20,BEVERAGES,0,0
2182,1/2/2013,20,BOOKS,0,0
2183,1/2/2013,20,BREAD/BAKERY,0,0
2184,1/2/2013,20,CELEBRATION,0,0
2185,1/2/2013,20,CLEANING,0,0
2186,1/2/2013,20,DAIRY,0,0
2187,1/2/2013,20,DELI,0,0
2188,1/2/2013,20,EGGS,0,0
2189,1/2/2013,20,FROZEN FOODS,0,0
2190,1/2/2013,20,GROCERY I,0,0
2191,1/2/2013,20,GROCERY II,0,0
2192,1/2/2013,20,HARDWARE,0,0
2193,1/2/2013,20,HOME AND KITCHEN I,0,0
2194,1/2/2013,20,HOME AND KITCHEN II,0,0
2195,1/2/2013,20,HOME APPLIANCES,0,0
2196,1/2/2013,20,HOME CARE,0,0
2197,1/2/2013,20,LADIESWEAR,0,0
2198,1/2/2013,20,LAWN AND GARDEN,0,0
2199,1/2/2013,20,LINGERIE,0,0
2200,1/2/2013,20,"LIQUOR,WINE,BEER",0,0
2201,1/2/2013,20,MAGAZINES,0,0
2202,1/2/2013,20,MEATS,0,0
2203,1/2/2013,20,PERSONAL CARE,0,0
2204,1/2/2013,20,PET SUPPLIES,0,0
2205,1/2/2013,20,PLAYERS AND ELECTRONICS,0,0
2206,1/2/2013,20,POULTRY,0,0
2207,1/2/2013,20,PREPARED FOODS,0,0
2208,1/2/2013,20,PRODUCE,0,0
2209,1/2/2013,20,SCHOOL AND OFFICE SUPPLIES,0,0
2210,1/2/2013,20,SEAFOOD,0,0
2211,1/2/2013,21,AUTOMOTIVE,0,0
2212,1/2/2013,21,BABY CARE,0,0
2213,1/2/2013,21,BEAUTY,0,0
2214,1/2/2013,21,BEVERAGES,0,0
2215,1/2/2013,21,BOOKS,0,0
2216,1/2/2013,21,BREAD/BAKERY,0,0
2217,1/2/2013,21,CELEBRATION,0,0
2218,1/2/2013,21,CLEANING,0,0
2219,1/2/2013,21,DAIRY,0,0
2220,1/2/2013,21,DELI,0,0
2221,1/2/2013,21,EGGS,0,0
2222,1/2/2013,21,FROZEN FOODS,0,0
2223,1/2/2013,21,GROCERY I,0,0
2224,1/2/2013,21,GROCERY II,0,0
2225,1/2/2013,21,HARDWARE,0,0
2226,1/2/2013,21,HOME AND KITCHEN I,0,0
2227,1/2/2013,21,HOME AND KITCHEN II,0,0
2228,1/2/2013,21,HOME APPLIANCES,0,0
2229,1/2/2013,21,HOME CARE,0,0
2230,1/2/2013,21,LADIESWEAR,0,0
2231,1/2/2013,21,LAWN AND GARDEN,0,0
2232,1/2/2013,21,LINGERIE,0,0
2233,1/2/2013,21,"LIQUOR,WINE,BEER",0,0
2234,1/2/2013,21,MAGAZINES,0,0
2235,1/2/2013,21,MEATS,0,0
2236,1/2/2013,21,PERSONAL CARE,0,0
2237,1/2/2013,21,PET SUPPLIES,0,0
2238,1/2/2013,21,PLAYERS AND ELECTRONICS,0,0
2239,1/2/2013,21,POULTRY,0,0
2240,1/2/2013,21,PREPARED FOODS,0,0
2241,1/2/2013,21,PRODUCE,0,0
2242,1/2/2013,21,SCHOOL AND OFFICE SUPPLIES,0,0
2243,1/2/2013,21,SEAFOOD,0,0
2244,1/2/2013,22,AUTOMOTIVE,0,0
2245,1/2/2013,22,BABY CARE,0,0
2246,1/2/2013,22,BEAUTY,0,0
2247,1/2/2013,22,BEVERAGES,0,0
2248,1/2/2013,22,BOOKS,0,0
2249,1/2/2013,22,BREAD/BAKERY,0,0
2250,1/2/2013,22,CELEBRATION,0,0
2251,1/2/2013,22,CLEANING,0,0
2252,1/2/2013,22,DAIRY,0,0
2253,1/2/2013,22,DELI,0,0
2254,1/2/2013,22,EGGS,0,0
2255,1/2/2013,22,FROZEN FOODS,0,0
2256,1/2/2013,22,GROCERY I,0,0
2257,1/2/2013,22,GROCERY II,0,0
2258,1/2/2013,22,HARDWARE,0,0
2259,1/2/2013,22,HOME AND KITCHEN I,0,0
2260,1/2/2013,22,HOME AND KITCHEN II,0,0
