,source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code
566,Google Play,73e90637-a7fa-4e2a-aa78-1c3c7e918820,Ojik Saputra,,Sangat membantu,5,0,2024-01-31 23:17:02,"Kami gembira mendengar ulasan ini Ojik Saputra! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-02-01 00:21:37,3.18.24,id,id
567,Google Play,f7f93106-db03-4444-9874-742dfa20ae6b,Hariyanto Hariyanto,,Ok lh,5,0,2024-01-31 21:37:51,"Kami gembira mendengar ulasan ini Hariyanto Hariyanto! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-31 22:12:00,3.14.22,id,id
568,Google Play,02a845f4-0591-444c-89b2-f108a7833f4f,Muhammad Yusuf Muhammad Jayadi,,Aplikasi yang baguss,5,0,2024-01-31 21:13:42,"Kami gembira mendengar ulasan ini Muhammad Yusuf Muhammad Jayadi! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-31 22:13:36,3.16.20,id,id
569,Google Play,48c7e4ed-7231-4599-a2a3-04d736038911,Agus Kentoz96,,Parahh duitnow tak boleh pakai dah 5bulan buwat byar dekat kedai pun tak boleh,1,1,2024-01-31 17:16:07,"Kami kesal mendengar ulasan ini, Agus Kentoz96. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-31 18:06:40,3.18.24,id,id
570,Google Play,a0970dc1-7986-4faf-945b-8c6dfe88431e,Sari Pah,,"Bagus.. Semua produk ny bagus"" Dan terbaik.. Penjual ny pun.. Amana",5,3,2024-01-31 14:48:07,"Kami gembira mendengar ulasan ini Sari Pah! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-31 15:03:37,3.18.22,id,id
571,Google Play,a93fce1b-032f-4b23-bb70-fe287e263bac,Citrafyn Bunga,,Bagus,5,0,2024-01-31 13:07:27,"Kami gembira mendengar ulasan ini Citrafyn Bunga! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-31 14:10:29,,id,id
572,Google Play,16d3e054-b688-4896-9f42-ce73722f80c9,MR CAPRI,,Terbaik untuk belanja online,5,3,2024-01-31 12:49:11,"Kami gembira mendengar ulasan ini MR CAPRI! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-31 13:13:38,3.18.24,id,id
573,Google Play,506e21bd-da4e-4a2b-8f39-a5421f37aeeb,Rohani Tulot,,off,5,0,2024-01-31 11:10:14,"Thank you for rating us Rohani Tulot!
If you need assistance in the future, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Internet Call.",2024-01-19 19:06:08,3.17.22,id,id
574,Google Play,c5ab88d4-3f95-4dfe-bb38-f4f7ea612c64,Zahra Abimanyu,,"Aplikasi yg sangat bermanfaat buat sya,shoope food yg pantas .n cepat",5,7,2024-01-31 10:58:53,"Kami gembira mendengar ulasan ini Zahra Abimanyu! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-31 11:03:55,3.17.23,id,id
575,Google Play,3c37a028-544d-4e46-919f-2c9d510a1f35,Raffan Syah,,Bagus Menghemat Biaya,4,0,2024-01-31 10:22:37,"Kami gembira mendengar ulasan ini Raffan Syah! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-31 11:02:10,,id,id
576,Google Play,b3afe65a-c10d-48a3-bdb7-6acdab94aa2b,Ahun Jakfar,,Kadai vape di sekat semua macam mana nak orde vape... Males lh uninstall ni aplikasi gak guna,2,0,2024-01-31 07:08:26,"Kami kesal mendengar ulasan ini, Ahun Jakfar. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-31 08:05:15,3.17.23,id,id
577,Google Play,e7dbd391-9386-4868-ab2b-30421f8c7383,Roy Relawan,,Kenapa hp saya sering keluar iklan Shopee padahal lagi nge geme Dan satu lagi padahal saya gak punya aplikasi Shopee sangat sangat mengganggu dan saya tunggu sampai iklan habis ujung ujung malah suruh download aplikasi Shopee,1,2,2024-01-30 17:14:06,"Kami kesal mendengar ulasan ini, Roy Relawan. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-30 18:05:37,,id,id
578,Google Play,f84bf3ce-270c-4d49-8e2d-9820d95f48c3,Scooper Bee,,"Shopee Mlaysia........ Ingatkan kat Malaysia ni cuma jalan je yg jem teruk sebab banyak orng pakai kereta ,eh tau-tau shopee dia pon Jem lagi teruk pasal bayaran balik🤦‍♂️. Nak Oder barang senang je tinggal klick,Ok sudah!!!! tpi time nak minta bayaran balik kena tunggu 7-14 hari kerje~~~eeeyyyy shopee shopeee🤣",1,32,2024-01-30 00:13:04,"Kami kesal mendengar ulasan ini, Scooper Bee. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-29 23:49:33,3.17.23,id,id
579,Google Play,c685730c-e26d-45fb-aa46-17770cb72303,Aripin Rahman,,Shopee oke lah,5,0,2024-01-29 17:56:31,"We're happy to hear that you're enjoying Shopee, Aripin Rahman! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-01-29 18:08:40,3.17.23,id,id
580,Google Play,c10a84fa-1218-4223-b00d-75f543b96933,Diane Suwartono,,It's the best all,5,0,2024-01-29 16:40:58,"We're happy to hear that you're enjoying Shopee, Diane Suwartono! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-01-29 17:08:59,3.17.23,id,id
581,Google Play,9ef4d7ac-39e6-483d-9211-46628fec4c83,Sri Widari,,harga murah dan penghantaran cepat thanks shopie,5,2,2024-01-29 14:55:30,"Kami gembira mendengar ulasan ini Sri Widari! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-29 15:12:03,3.17.23,id,id
582,Google Play,07234e61-ff84-4e43-83ad-daa33150533b,Garangan Malayisa,,Ok,5,0,2024-01-29 07:18:39,,,3.17.23,id,id
583,Google Play,8dadf937-58ae-49cc-b69b-b3c70f83621e,Muhammad Akik,,Cukup puas,5,0,2024-01-29 01:57:25,"Kami gembira mendengar ulasan ini Muhammad Akik! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-29 02:15:08,,id,id
584,Google Play,cace6dce-2fde-4d65-a5a8-0f6da4c9334a,Mephisto Orixion,,"I had to change from 5 stars to 1 star, because the driver annoyed me, even though I told the shopee agent they still gave me the same driver 3 times, he said the problem would be resolved but it wasn't, nice one shopee team🖕",1,0,2024-01-28 20:58:57,"We're sorry to hear about this review, Mephisto Orixion. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-01-28 21:05:07,3.16.20,id,id
585,Google Play,eb68f14a-f8a7-4460-9341-b2ea53dc7c6d,Azroy,,"Okey berpuas hati,,,semue pesanan sesuai",5,2,2024-01-28 20:50:18,"Kami gembira mendengar ulasan ini Azroy! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-28 21:17:07,3.17.22,id,id
586,Google Play,2f3a968d-e91c-4ba5-92cf-991105132486,Jumsaton Jumsaton,,"Ok, saya rasa happy walau tekadang barang yg saya nk habih stok,tp bukan selalu 🤗",4,3,2024-01-28 19:26:55,"Kami gembira mendengar ulasan ini Jumsaton Jumsaton! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-28 20:11:44,3.17.23,id,id
587,Google Play,dd7af7fc-3144-47a8-9e25-7847a8fe1118,eka Handayani,,Aplikasi sangat baik dan membantu,5,0,2024-01-28 16:30:17,"Kami gembira mendengar ulasan ini eka Handayani! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-28 17:04:02,,id,id
588,Google Play,38435c4f-67c7-4fff-914f-cde794e83124,Khoirul Anam,,Top best,5,0,2024-01-27 21:17:30,"We're happy to hear that you're enjoying Shopee, Khoirul Anam! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-01-28 00:54:26,3.17.23,id,id
589,Google Play,a5795225-33c8-4809-8eaf-58456e30a1ea,raffy Binjamil,,Nice,5,0,2024-01-27 20:17:55,"We're happy to hear that you're enjoying Shopee, raffy Binjamil! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-01-27 21:09:41,3.17.22,id,id
590,Google Play,8f819722-1f5d-4903-9f54-0d2fd864b7b4,M.fauzan Fauzan,,😘😘😘😘,5,0,2024-01-27 18:43:36,"We're happy to hear that you're enjoying Shopee, M.fauzan Fauzan! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-01-27 19:16:22,3.16.20,id,id
591,Google Play,735d580d-7d28-4c8d-a41f-6a7bc4f9d178,Aina Anta,,SPX EXPRESS Lambat sangat nak Hantar dah susah aktifkan shopeepay lagi terburuk lah pelayanan ingat senang Tik-tok shop Lagi laju penghantaran😡,1,0,2024-01-27 18:27:38,"Kami kesal mendengar ulasan ini, Aina Anta. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-27 19:05:09,,id,id
592,Google Play,1922d310-7d4e-4d92-9707-c662fbe43996,Ewik Ewik,,Akurat ringkas dan cepat,5,1,2024-01-27 15:12:12,"Kami gembira mendengar ulasan ini Ewik Ewik! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-27 16:14:09,3.16.20,id,id
593,Google Play,725a30de-189c-45f1-ab7d-b6d82410a2bc,XD Moon,,penghantaran parcel lambat huh,1,0,2024-01-27 12:40:09,"Kami kesal mendengar ulasan ini, XD Moon. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-27 13:04:02,,id,id
594,Google Play,f3d15c30-7780-4bf1-a7c6-0cefea5c6833,Maya Suparno,,Selalu ada free ongkirnya,5,0,2024-01-27 11:37:15,"Kami gembira mendengar ulasan ini Maya Suparno! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-27 12:09:14,3.13.15,id,id
595,Google Play,f774c780-3f8b-4c94-b499-0ad9ff2ba053,Rini Humaira,,Cepat dah praktis,5,0,2024-01-27 09:11:47,"Kami gembira mendengar ulasan ini Rini Humaira! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-27 10:26:24,3.16.20,id,id
596,Google Play,e9938681-00eb-44e9-ad1d-aa29882ca0ab,Azizan Boyonk Officiall,,bgus betul,5,0,2024-01-27 02:13:48,,,3.17.23,id,id
597,Google Play,4e05e918-2ade-4781-b634-fa444cf9b65c,Zatinah Zatinah,,Ok,5,0,2024-01-26 19:35:40,"We're happy to hear that you're enjoying Shopee, Zatinah Zatinah! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-01-26 20:06:53,3.17.22,id,id
598,Google Play,a7022494-9b9a-4383-a700-8401834a7eb6,Nataĺia Naikofi,,Mksih shopee memudahkn sya beli brang murah ada voucher Pelyanan COD sangat bgus,5,2,2024-01-26 18:18:57,"Kami gembira mendengar ulasan ini Nataĺia Naikofi! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-26 19:12:16,3.17.23,id,id
599,Google Play,f990a26c-17e7-4c86-bdd9-6957db0fba61,Lili,,Mantap,5,0,2024-01-26 16:45:46,"Kami gembira mendengar ulasan ini Lili! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-26 17:05:51,3.16.20,id,id
600,Google Play,00b939c0-d3f7-4b02-80af-86d4bca7081c,Roby Maesyah,,Lebih baik dari pada lazada 👍,5,2,2024-01-26 16:15:15,"Kami gembira mendengar ulasan ini Roby Maesyah! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-26 17:07:24,3.17.22,id,id
601,Google Play,5846a12c-4d15-4de3-8e0e-75fc6a302492,Astriani Kallang,,ok,4,0,2024-01-26 15:53:43,"Thank you for rating us Astriani Kallang!
If you need assistance in the future, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Internet Call.",2024-01-26 16:04:31,3.17.22,id,id
602,Google Play,012eaef9-4fbd-4fde-b131-b07a8a44eeac,Sof Ya,,good,5,0,2024-01-26 12:35:09,"We're happy to hear that you're enjoying Shopee, Sof Ya! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-01-26 13:03:51,3.13.15,id,id
603,Google Play,68814152-344f-4486-b056-e3fe68fba3a4,Wijaya Kusuma,,Ok,5,0,2024-01-26 11:47:49,"We're happy to hear that you're enjoying Shopee, Wijaya Kusuma! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-01-26 12:07:09,,id,id
604,Google Play,70e78d34-51e5-45ce-bf01-0b1dd5410fcd,Moch Salem,,Masih baru,4,0,2024-01-25 18:32:22,"Terima kasih atas rating ini, Moch Salem!
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet Percuma.",2024-01-25 19:04:15,3.01.24,id,id
605,Google Play,90cc1f7c-162c-4e72-81d5-a20cf8a93593,A83 Oppo,,"Saya Suka aplikasi Ini,, Tapi kadang kita X de cancel pun...last time saya dh tak boleh bayar masa Terima,, kurirnya yg tak dtg hantar barang.. Ini Terpakse down load semula aplikasi shopeeaaaaaaaaaa\ mmmam",4,55,2024-01-25 17:19:28,"Kami gembira mendengar ulasan ini A83 Oppo! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-25 18:51:53,3.17.23,id,id
606,Google Play,4a9a31c8-5823-4d1b-a4e9-ee308aab766d,Badri,,Saya sllu belanja dekat Shopee barang banyak tak ORI tak sesuai pesanan,3,0,2024-01-25 16:45:08,"Kami kesal mendengar ulasan ini, Badri. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-25 17:04:53,,id,id
607,Google Play,6fcf727d-aaf1-437c-8140-2091341777f0,Nindy Mahlinda,,Shopee sekarang sangat memuaskan,5,1,2024-01-25 16:30:09,"Kami gembira mendengar ulasan ini Nindy Mahlinda! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-25 18:10:37,3.17.22,id,id
608,Google Play,972b752b-7534-43e7-a240-82169145e60b,Doyok Heri,,Terbaik,5,0,2024-01-25 10:49:06,"Kami gembira mendengar ulasan ini Doyok Heri! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-25 11:04:38,3.16.19,id,id
609,Google Play,0866e7bf-99dd-4eb5-a7de-b833a633e62c,maspujie iyan,,Iklan babi,5,0,2024-01-25 06:17:40,"Kami gembira mendengar ulasan ini maspujie iyan! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-25 07:07:12,,id,id
610,Google Play,0a6a9b3c-c2c3-4221-a64a-c082dd5dfdb4,Meymey Riyads,,"App nya Leeemooooottt...!!!jd mles mke app ini,ribet,smakin d update mlah semakin lemot/lambat,pdahal jringan ok,buka lazada & app lain jg lancar,app shopee aja yg bkin kesel,tekan lmbat muncul,tlong doonk d perbaiki servernya,,hrusnya mkin maju & update jgn smpe customer kcewa😡😠",2,11,2024-01-24 23:00:23,,,2.86.42,id,id
611,Google Play,e2a9c563-ac7a-46b9-8fa2-75ecf0e4080c,Winda Wulandari,,Sangat luar biasa,5,0,2024-01-24 18:57:22,"Kami gembira mendengar ulasan ini Winda Wulandari! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-24 19:03:57,3.17.22,id,id
612,Google Play,622d98e1-395d-4528-b5a3-97a20383b9f4,Andree,,Bagus,5,0,2024-01-24 18:17:07,"Kami gembira mendengar ulasan ini Andree! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-24 19:11:46,3.02.08,id,id
613,Google Play,2f0d98ed-d518-4d74-ae7e-b9c9de2a3389,budi yono,,"Selalu beli di shopi,shopi memang terbaik",5,0,2024-01-24 18:02:02,"Kami gembira mendengar ulasan ini budi yono! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-24 19:09:09,3.16.20,id,id
614,Google Play,a351fe86-fcd3-4658-9dc6-975531f3716b,Muhammad Syafiq,,Sy suka sekali shopee,5,0,2024-01-24 12:09:46,"Kami gembira mendengar ulasan ini Muhammad Syafiq! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-24 13:04:29,3.11.07,id,id
615,Google Play,d9e9b121-2dc5-40c2-b8a2-12229004d2c9,Padil Jr,,Mantap,5,0,2024-01-24 07:54:25,"Kami gembira mendengar ulasan ini Padil Jr! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-24 08:05:56,,id,id
616,Google Play,34ce19d6-8d4a-4dcc-9f1a-fb9f42540a7e,Acong Mate,,Terbaik👍👍,5,0,2024-01-24 00:44:41,"Kami gembira mendengar ulasan ini Acong Mate! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-24 01:08:00,,id,id
617,Google Play,6788a710-138d-4fb7-b708-6d912a2e8b3f,Haidar Aziz,,"Tolong di off itu iklannya,,,,",5,4,2024-01-23 21:07:33,"Terima kasih atas rating ini, Haidar Aziz!
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet Percuma.",2024-01-23 22:05:03,3.17.23,id,id
618,Google Play,6253cadc-b808-45aa-8d87-53ab87555257,Hafidz Jmj,,Perbaiki lagi selalu tidak merespon padahal sinyal bagus aplikasi yang lain juga cepet bukanya kecuali shopee,1,0,2024-01-23 20:24:58,"Kami kesal mendengar ulasan ini, Hafidz Jmj. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-23 21:13:50,,id,id
619,Google Play,0ce16546-470f-4963-88cb-daef1349f135,Algatha Wisky Pratama,,Baik gampang,5,0,2024-01-23 20:01:31,"Kami gembira mendengar ulasan ini Algatha Wisky Pratama! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-23 21:04:35,3.16.20,id,id
620,Google Play,d78f97d3-b53c-4b7c-a1b7-ff2c12e8a648,Ciro alvez Alvez,,Mudah cari barang,5,0,2024-01-23 17:40:16,"Kami gembira mendengar ulasan ini Ciro alvez Alvez! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-01-23 18:08:28,3.14.15,id,id
